ID,SiteFK,Circle,Orientation,Code,Species
1000001318,177,5,A,CFDGUWD,"Red maple"
1000001319,177,5,B,CFDGUWE,"Red maple"
1000001320,177,5,C,CFDGUWF,"Red oak"
1000001321,177,5,D,CFDGUWG,"Red oak"
1000001322,177,5,E,CFDGUWH,"Striped maple"
1000001323,177,6,A,CFDGUWI,"Striped maple"
1000001324,177,6,B,CFDGUWJ,9
1000001325,177,6,C,CFDGUWK,9
1000001326,177,6,D,CFDGUWL,"American chestnut"
1000001327,177,6,E,CFDGUWM,"American chestnut"
1000001328,177,7,A,CFDGUWN,"Red maple"
1000001329,177,7,B,CFDGUWO,"Red maple"
1000001330,177,7,C,CFDGUWP,"Red oak"
1000001331,177,7,D,CFDGUWQ,"Red oak"
1000001332,177,7,E,CFDGUWR,"Striped maple"
1000001333,177,8,A,CFDGUWS,"Striped maple"
1000001334,177,8,B,CFDGUWT,8
1000001335,177,8,C,CFDGUWU,8
1000001336,177,8,D,CFDGUWV,9
1000001337,177,8,E,CFDGUWW,9
1000001338,177,9,A,CFDGUWX,"American chestnut"
1000001339,177,9,B,CFDGUWY,"American chestnut"
1000001340,177,9,C,CFDGUWZ,"Red maple"
1000001341,177,9,D,CFDGUXA,"Red maple"
1000001342,177,9,E,CFDGUXB,"Red oak"
1000001343,177,10,A,CFDGUXC,"Red oak"
1000001344,177,10,B,CFDGUXD,"Striped maple"
1000001345,177,10,C,CFDGUXE,"Striped maple"
1000001346,177,10,D,CFDGUXF,"American chestnut"
1000001347,177,10,E,CFDGUXG,"American chestnut"
1000001348,177,11,A,CFDGUXH,"Red maple"
1000001349,177,11,B,CFDGUXI,"Red maple"
1000001350,177,11,C,CFDGUXJ,"Red oak"
1000001351,177,11,D,CFDGUXK,"Red oak"
1000001352,177,11,E,CFDGUXL,Serviceberry
1000001353,177,12,A,CFDGUXM,Serviceberry
1000001354,177,12,B,CFDGUXN,"Striped maple"
1000001355,177,12,C,CFDGUXO,"Striped maple"
1000001356,177,12,D,CFDGUXP,"Yellow birch"
1000001357,177,12,E,CFDGUXQ,"Yellow birch"
1000001358,177,13,A,CFDGUXR,8
1000001359,177,13,B,CFDGUXS,8
1000001360,177,13,C,CFDGUXT,9
1000001361,177,13,D,CFDGUXU,9
1000001362,177,13,E,CFDGUXV,"American chestnut"
1000001363,177,14,A,CFDGUXW,"American chestnut"
1000001364,177,14,B,CFDGUXX,"Red maple"
1000001365,177,14,C,CFDGUXY,"Red maple"
1000001366,177,14,D,CFDGUXZ,"Red oak"
1000001367,177,14,E,CFDGUYA,"Red oak"
1000001368,177,15,A,CFDGUYB,Serviceberry
1000001369,177,15,B,CFDGUYC,Serviceberry
1000001370,177,15,C,CFDGUYD,"Striped maple"
1000001371,177,15,D,CFDGUYE,"Striped maple"
1000001372,177,15,E,CFDGUYF,"Yellow birch"
1000001373,177,16,A,CFDGUYG,"Yellow birch"
1000001374,177,16,B,CFDGUYH,8
1000001375,177,16,C,CFDGUYI,8
1000001376,177,16,D,CFDGUYJ,9
1000001377,177,16,E,CFDGUYK,9
1000001378,177,17,A,CFDGUYL,"American chestnut"
1000001379,177,17,B,CFDGUYM,"American chestnut"
1000001380,177,17,C,CFDGUYN,"Red maple"
1000001381,177,17,D,CFDGUYO,"Red maple"
1000001382,177,17,E,CFDGUYP,"Red oak"
1000001383,177,18,A,CFDGUYQ,"Red oak"
1000001384,177,18,B,CFDGUYR,"Striped maple"
1000001385,177,18,C,CFDGUYS,"Striped maple"
1000001386,177,18,D,CFDGUYT,8
1000001387,177,18,E,CFDGUYU,8
1000001388,177,19,A,CFDGUYV,9
1000001389,177,19,B,CFDGUYW,"American chestnut"
1000001390,177,19,C,CFDGUYX,"American chestnut"
1000001391,177,19,D,CFDGUYY,"Red maple"
1000001392,177,19,E,CFDGUYZ,"Red maple"
1000001393,177,20,A,CFDGUZA,"Red oak"
1000001394,177,20,B,CFDGUZB,"Red oak"
1000001395,177,20,C,CFDGUZC,"Striped maple"
1000001396,177,20,D,CFDGUZD,"Striped maple"
1000001397,177,20,E,CFDGUZE,8
1000001398,177,21,A,CFDGUZF,8
1000001399,177,21,B,CFDGUZG,9
1000001400,177,21,C,CFDGUZH,9
1000001401,177,21,D,CFDGUZI,"American chestnut"
1000001402,177,21,E,CFDGUZJ,"American chestnut"
1000001403,177,22,A,CFDGUZK,"Red maple"
1000001404,177,22,B,CFDGUZL,"Red maple"
1000001405,177,22,C,CFDGUZM,"Red oak"
1000001406,177,22,D,CFDGUZN,"Red oak"
1000001407,177,22,E,CFDGUZO,"Striped maple"
1000001408,177,23,A,CFDGUZP,"Striped maple"
1000001409,177,23,B,CFDGUZQ,"American chestnut"
1000001410,177,23,C,CFDGUZR,"American chestnut"
1000001411,177,23,D,CFDGUZS,"Red maple"
1000001412,177,23,E,CFDGUZT,"Red maple"
1000001413,177,24,A,CFDGUZU,"Red oak"
1000001414,177,24,B,CFDGUZV,"Red oak"
1000001415,177,24,C,CFDGUZW,Serviceberry
1000001416,177,24,D,CFDGUZX,Serviceberry
1000001417,177,24,E,CFDGUZY,"Striped maple"
1000001418,177,25,A,CFDGUZZ,"Striped maple"
1000001419,177,25,B,CFDGVAA,"Yellow birch"
1000001420,177,25,C,CFDGVAB,"Yellow birch"
1000001421,177,25,D,CFDGVAC,8
1000001422,177,25,E,CFDGVAD,8
1000001423,177,26,A,CFDGVAE,9
1000001424,177,26,B,CFDGVAF,9
1000001425,177,26,C,CFDGVAG,"Red maple"
1000001426,177,26,D,CFDGVAH,"Red maple"
1000001427,177,26,E,CFDGVAI,8
1000001428,177,27,A,CFDGVAJ,8
1000001429,177,27,B,CFDGVAK,9
1000001430,177,27,C,CFDGVAL,9
1000001431,177,27,D,CFDGVAM,"American chestnut"
1000001432,177,27,E,CFDGVAN,"American chestnut"
1000001433,177,28,A,CFDGVAO,"Black birch"
1000001434,177,28,B,CFDGVAP,"Black birch"
1000001435,177,28,C,CFDGVAQ,"Black cherry"
1000001436,177,28,D,CFDGVAR,"Black cherry"
1000001437,177,28,E,CFDGVAS,"Black locust"
1000001438,177,29,A,CFDGVAT,"Black locust"
1000001439,177,29,B,CFDGVAU,"Dogwood spp."
1000001440,177,29,C,CFDGVAV,"Fraser magnolia"
1000001441,177,29,D,CFDGVAW,"Pignut hickory"
1000001442,177,29,E,CFDGVAX,"Red maple"
1000001443,177,30,A,CFDGVAY,"Red maple"
1000001444,177,30,B,CFDGVAZ,"Red oak"
1000001445,177,30,C,CFDGVBA,"Red oak"
1000001446,177,30,D,CFDGVBB,Rhododendron
1000001447,177,30,E,CFDGVBC,Rhododendron
1000001448,177,31,A,CFDGVBD,Serviceberry
1000001449,177,31,B,CFDGVBE,Serviceberry
1000001450,177,31,C,CFDGVBF,"Striped maple"
1000001451,177,31,D,CFDGVBG,"Striped maple"
1000001452,177,31,E,CFDGVBH,"Sugar maple"
1000001453,177,32,A,CFDGVBI,"Sugar maple"
1000001454,177,32,B,CFDGVBJ,"White ash"
1000001455,177,32,C,CFDGVBK,"White ash"
1000001456,177,32,D,CFDGVBL,"Yellow birch"
1000001457,177,32,E,CFDGVBM,"Yellow birch"
1000001458,177,33,A,CFDGVBN,"Striped maple"
1000001459,177,33,B,CFDGVBO,8
1000001460,177,33,C,CFDGVBP,8
1000001461,177,33,D,CFDGVBQ,9
1000001462,177,33,E,CFDGVBR,9
1000001463,177,34,A,CFDGVBS,"American chestnut"
1000001464,177,34,B,CFDGVBT,"American chestnut"
1000001465,177,34,C,CFDGVBU,Basswood
1000001466,177,34,D,CFDGVBV,"Black cherry"
1000001467,177,34,E,CFDGVBW,"Black locust"
1000001468,177,35,A,CFDGVBX,"Mountain winterberry"
1000001469,177,35,B,CFDGVBY,"Red maple"
1000001470,177,35,C,CFDGVBZ,"Red maple"
1000001471,177,35,D,CFDGVCA,"Red oak"
1000001472,177,35,E,CFDGVCB,"Red oak"
1000001473,177,36,A,CFDGVCC,Serviceberry
1000001474,177,36,B,CFDGVCD,"Striped maple"
1000001475,177,36,C,CFDGVCE,"Striped maple"
1000001476,177,36,D,CFDGVCF,"Sugar maple"
1000001477,177,36,E,CFDGVCG,"Sugar maple"
1000001478,177,37,A,CFDGVCH,"White ash"
1000001479,177,37,B,CFDGVCI,"White ash"
1000001480,177,37,C,CFDGVCJ,"Yellow birch"
1000001481,177,37,D,CFDGVCK,"Yellow birch"
1000001482,177,37,E,CFDGVCL,8
1000001483,177,38,A,CFDGVCM,8
1000001484,177,38,B,CFDGVCN,"American chestnut"
1000001485,177,38,C,CFDGVCO,"American chestnut"
1000001486,177,38,D,CFDGVCP,Basswood
1000001487,177,38,E,CFDGVCQ,Basswood
1000001488,177,39,A,CFDGVCR,Buckeye
1000001489,177,39,B,CFDGVCS,Buckeye
1000001490,177,39,C,CFDGVCT,"Red maple"
1000001491,177,39,D,CFDGVCU,"Red maple"
1000001492,177,39,E,CFDGVCV,"Red oak"
1000001493,177,40,A,CFDGVCW,"Red oak"
1000001494,177,40,B,CFDGVCX,Serviceberry
1000001495,177,40,C,CFDGVCY,Serviceberry
1000001496,177,40,D,CFDGVCZ,"Striped maple"
1000001497,177,40,E,CFDGVDA,"Striped maple"
1000001498,177,41,A,CFDGVDB,"Sugar maple"
1000001499,177,41,B,CFDGVDC,"Sugar maple"
1000001500,177,41,C,CFDGVDD,"White ash"
1000001501,177,41,D,CFDGVDE,"White ash"
1000001502,177,41,E,CFDGVDF,"Yellow birch"
1000001503,177,42,A,CFDGVDG,9
1000001504,177,42,B,CFDGVDH,"American chestnut"
1000001505,177,42,C,CFDGVDI,"American chestnut"
1000001506,177,42,D,CFDGVDJ,Basswood
1000001507,177,42,E,CFDGVDK,Basswood
1000001508,177,43,A,CFDGVDL,Buckeye
1000001509,177,43,B,CFDGVDM,Buckeye
1000001510,177,43,C,CFDGVDN,"Fraser magnolia"
1000001511,177,43,D,CFDGVDO,"Red maple"
1000001512,177,43,E,CFDGVDP,"Red maple"
1000001513,177,44,A,CFDGVDQ,"Red oak"
1000001514,177,44,B,CFDGVDR,"Red oak"
1000001515,177,44,C,CFDGVDS,"Striped maple"
1000001516,177,44,D,CFDGVDT,"Striped maple"
1000001517,177,44,E,CFDGVDU,"Sugar maple"
1000001518,177,45,A,CFDGVDV,"Sugar maple"
1000001519,177,45,B,CFDGVDW,"White ash"
1000001520,177,45,C,CFDGVDX,"Yellow birch"
1000001521,177,45,D,CFDGVDY,"Yellow birch"
1000001522,177,45,E,CFDGVDZ,"American beech"
1000001523,177,46,A,CFDGVEA,"American beech"
1000001524,177,46,B,CFDGVEB,"American chestnut"
1000001525,177,46,C,CFDGVEC,"American chestnut"
1000001526,177,46,D,CFDGVED,Basswood
1000001527,177,46,E,CFDGVEE,Basswood
1000001528,177,47,A,CFDGVEF,"Black birch"
1000001529,177,47,B,CFDGVEG,"Black birch"
1000001530,177,47,C,CFDGVEH,"Black cherry"
1000001531,177,47,D,CFDGVEI,Buckeye
1000001532,177,47,E,CFDGVEJ,Buckeye
1000001533,177,48,A,CFDGVEK,"Red maple"
1000001534,177,48,B,CFDGVEL,"Red maple"
1000001535,177,48,C,CFDGVEM,"Red oak"
1000001536,177,48,D,CFDGVEN,"Red oak"
1000001537,177,48,E,CFDGVEO,Serviceberry
1000001538,177,49,A,CFDGVEP,Serviceberry
1000001539,177,49,B,CFDGVEQ,"Striped maple"
1000001540,177,49,C,CFDGVER,"Striped maple"
1000001541,177,49,D,CFDGVES,"Sugar maple"
1000001542,177,49,E,CFDGVET,"Sugar maple"
1000001543,177,50,A,CFDGVEU,"White ash"
1000001544,177,50,B,CFDGVEV,"Yellow birch"
1000001545,177,50,C,CFDGVEW,"Yellow birch"
1000001546,177,50,D,CFDGVEX,8
1000001547,177,50,E,CFDGVEY,8
1000001548,177,51,A,CFDGVEZ,9
1000001549,177,51,B,CFDGVFA,9
1000001550,177,51,C,CFDGVFB,"American chestnut"
1000001551,177,51,D,CFDGVFC,"American chestnut"
1000001552,177,51,E,CFDGVFD,"Red maple"
1000001553,177,52,A,CFDGVFE,"Red maple"
1000001554,177,52,B,CFDGVFF,"Red oak"
1000001555,177,52,C,CFDGVFG,"Red oak"
1000001556,177,52,D,CFDGVFH,Serviceberry
1000001557,177,52,E,CFDGVFI,Serviceberry
1000001558,177,53,A,CFDGVFJ,"Striped maple"
1000001559,177,53,B,CFDGVFK,"Striped maple"
1000001560,177,53,C,CFDGVFL,"Striped maple"
1000001561,177,53,D,CFDGVFM,8
1000001562,177,53,E,CFDGVFN,8
1000001563,177,54,A,CFDGVFO,9
1000001564,177,54,B,CFDGVFP,9
1000001565,177,54,C,CFDGVFQ,"American chestnut"
1000001566,177,54,D,CFDGVFR,"American chestnut"
1000001567,177,54,E,CFDGVFS,"Red maple"
1000001568,177,55,A,CFDGVFT,"Red maple"
1000001569,177,55,B,CFDGVFU,"Red oak"
1000001570,177,55,C,CFDGVFV,"Red oak"
1000001571,177,55,D,CFDGVFW,"Striped maple"
1000001572,177,55,E,CFDGVFX,"Striped maple"
1000001573,177,56,A,CFDGVFY,8
1000001574,177,56,B,CFDGVFZ,8
1000001575,177,56,C,CFDGVGA,9
1000001576,177,56,D,CFDGVGB,9
1000001577,177,56,E,CFDGVGC,"American chestnut"
1000001578,177,57,A,CFDGVGD,"American chestnut"
1000001579,177,57,B,CFDGVGE,"Red maple"
1000001580,177,57,C,CFDGVGF,"Red maple"
1000001581,177,57,D,CFDGVGG,"Red oak"
1000001582,177,57,E,CFDGVGH,"Red oak"
1000001583,177,58,A,CFDGVGI,"Striped maple"
1000001584,177,58,B,CFDGVGJ,"Striped maple"
1000001585,177,58,C,CFDGVGK,9
1000001586,177,58,D,CFDGVGL,9
1000001587,177,58,E,CFDGVGM,"American chestnut"
1000001588,177,59,A,CFDGVGN,"American chestnut"
1000001589,177,59,B,CFDGVGO,"Red maple"
1000001590,177,59,C,CFDGVGP,"Red maple"
1000001591,177,59,D,CFDGVGQ,"Red oak"
1000001592,177,59,E,CFDGVGR,"Red oak"
1000001593,177,60,A,CFDGVGS,"Striped maple"
1000001594,177,60,B,CFDGVGT,"Striped maple"
1000001595,177,60,C,CFDGVGU,"American chestnut"
1000001596,177,60,D,CFDGVGV,"American chestnut"
1000001597,177,60,E,CFDGVGW,"Red maple"
1000001598,177,61,A,CFDGVGX,"Red maple"
1000001599,177,61,B,CFDGVGY,"Red oak"
1000001600,177,61,C,CFDGVGZ,"Red oak"
1000001601,177,61,D,CFDGVHA,Serviceberry
1000001602,177,61,E,CFDGVHB,Serviceberry
1000001603,177,62,A,CFDGVHC,"Striped maple"
1000001604,177,62,B,CFDGVHD,"Striped maple"
1000001605,177,62,C,CFDGVHE,"Yellow birch"
1000001606,177,62,D,CFDGVHF,"Yellow birch"
1000001607,177,62,E,CFDGVHG,8
1000001608,177,63,A,CFDGVHH,8
1000001609,177,63,B,CFDGVHI,9
1000001610,177,63,C,CFDGVHJ,9
1000001611,177,63,D,CFDGVHK,"American chestnut"
1000001612,177,63,E,CFDGVHL,"American chestnut"
1000001613,177,64,A,CFDGVHM,"Black birch"
1000001614,177,64,B,CFDGVHN,"Black birch"
1000001615,177,64,C,CFDGVHO,"Black cherry"
1000001616,177,64,D,CFDGVHP,"Black cherry"
1000001617,177,64,E,CFDGVHQ,"Black gum"
1000001618,177,65,A,CFDGVHR,"Black locust"
1000001619,177,65,B,CFDGVHS,"Black locust"
1000001620,177,65,C,CFDGVHT,"Chestnut oak"
1000001621,177,65,D,CFDGVHU,"Chestnut oak"
1000001622,177,65,E,CFDGVHV,"Cucumber magnolia"
1000001623,177,66,A,CFDGVHW,"Fraser magnolia"
1000001624,177,66,B,CFDGVHX,"Fraser magnolia"
1000001625,177,66,C,CFDGVHY,"Mountain winterberry"
1000001626,177,66,D,CFDGVHZ,"Mountain winterberry"
1000001627,177,66,E,CFDGVIA,"Pignut hickory"
1000001628,177,67,A,CFDGVIB,"Red maple"
1000001629,177,67,B,CFDGVIC,"Red maple"
1000001630,177,67,C,CFDGVID,"Red oak"
1000001631,177,67,D,CFDGVIE,"Red oak"
1000001632,177,67,E,CFDGVIF,Sassafras
1000001633,177,68,A,CFDGVIG,Sassafras
1000001634,177,68,B,CFDGVIH,Serviceberry
1000001635,177,68,C,CFDGVII,Serviceberry
1000001636,177,68,D,CFDGVIJ,"Striped maple"
1000001637,177,68,E,CFDGVIK,"Striped maple"
1000001638,177,69,A,CFDGVIL,"Sugar maple"
1000001639,177,69,B,CFDGVIM,"Sugar maple"
1000001640,177,69,C,CFDGVIN,"White oak"
1000001641,177,69,D,CFDGVIO,"White ash"
1000001642,177,69,E,CFDGVIP,"White ash"
1000001643,177,70,A,CFDGVIQ,"Yellow birch"
1000001644,177,70,B,CFDGVIR,"Yellow birch"
1000001645,177,70,C,CFDGVIS,"American beech"
1000001646,177,70,D,CFDGVIT,"American beech"
1000001647,177,70,E,CFDGVIU,Basswood
1000001648,177,71,A,CFDGVIV,"Black cherry"
1000001649,177,71,B,CFDGVIW,"Black locust"
1000001650,177,71,C,CFDGVIX,Buckeye
1000001651,177,71,D,CFDGVIY,Buckeye
1000001652,177,71,E,CFDGVIZ,Serviceberry
1000001653,177,72,A,CFDGVJA,Serviceberry
1000001654,177,72,B,CFDGVJB,"Striped maple"
1000001655,177,72,C,CFDGVJC,"Striped maple"
1000001656,177,72,D,CFDGVJD,"Sugar maple"
1000001657,177,72,E,CFDGVJE,"Sugar maple"
1000001658,177,73,A,CFDGVJF,"White ash"
1000001659,177,73,B,CFDGVJG,"White ash"
1000001660,177,73,C,CFDGVJH,"Yellow birch"
1000001661,177,73,D,CFDGVJI,"Yellow birch"
1000001662,177,73,E,CFDGVJJ,"American beech"
1000001663,177,74,A,CFDGVJK,"American chestnut"
1000001664,177,74,B,CFDGVJL,"American chestnut"
1000001665,177,74,C,CFDGVJM,Basswood
1000001666,177,74,D,CFDGVJN,Buckeye
1000001667,177,74,E,CFDGVJO,Buckeye
1000001668,177,75,A,CFDGVJP,Serviceberry
1000001669,177,75,B,CFDGVJQ,Serviceberry
1000001670,177,75,C,CFDGVJR,"Striped maple"
1000001671,177,75,D,CFDGVJS,"Striped maple"
1000001672,177,75,E,CFDGVJT,"Sugar maple"
1000001673,177,76,A,CFDGVJU,"Sugar maple"
1000001674,177,76,B,CFDGVJV,"White ash"
1000001675,177,76,C,CFDGVJW,"Witch hazel"
1000001676,177,76,D,CFDGVJX,"Yellow birch"
1000001677,177,76,E,CFDGVJY,"American chestnut"
1000001678,177,77,A,CFDGVJZ,"American chestnut"
1000001679,177,77,B,CFDGVKA,Basswood
1000001680,177,77,C,CFDGVKB,Basswood
1000001681,177,77,D,CFDGVKC,"Black birch"
1000001682,177,77,E,CFDGVKD,"Black birch"
1000001683,177,78,A,CFDGVKE,"Black cherry"
1000001684,177,78,B,CFDGVKF,"Black cherry"
1000001685,177,78,C,CFDGVKG,"Black locust"
1000001686,177,78,D,CFDGVKH,"Black locust"
1000001687,177,78,E,CFDGVKI,"Cucumber magnolia"
1000001688,177,79,A,CFDGVKJ,"Cucumber magnolia"
1000001689,177,79,B,CFDGVKK,"Mountain winterberry"
1000001690,177,79,C,CFDGVKL,"Mountain winterberry"
1000001691,177,79,D,CFDGVKM,"Pignut hickory"
1000001692,177,79,E,CFDGVKN,"Red maple"
1000001693,177,80,A,CFDGVKO,"Red maple"
1000001694,177,80,B,CFDGVKP,"Red oak"
1000001695,177,80,C,CFDGVKQ,"Red oak"
1000001696,177,80,D,CFDGVKR,Rhododendron
1000001697,177,80,E,CFDGVKS,Serviceberry
1000001698,177,81,A,CFDGVKT,Serviceberry
1000001699,177,81,B,CFDGVKU,"Striped maple"
1000001700,177,81,C,CFDGVKV,"Striped maple"
1000001701,177,81,D,CFDGVKW,"Sugar maple"
1000001702,177,81,E,CFDGVKX,"Sugar maple"
1000001703,177,82,A,CFDGVKY,"Tulip poplar"
1000001704,177,82,B,CFDGVKZ,"Tulip poplar"
1000001705,177,82,C,CFDGVLA,"White ash"
1000001706,177,82,D,CFDGVLB,"White ash"
1000001707,177,82,E,CFDGVLC,"American chestnut"
1000001708,177,83,A,CFDGVLD,"American chestnut"
1000001709,177,83,B,CFDGVLE,Basswood
1000001710,177,83,C,CFDGVLF,Basswood
1000001711,177,83,D,CFDGVLG,"Black cherry"
1000001712,177,83,E,CFDGVLH,"Black cherry"
1000001713,177,84,A,CFDGVLI,"Black gum"
1000001714,177,84,B,CFDGVLJ,"Cucumber magnolia"
1000001715,177,84,C,CFDGVLK,"Cucumber magnolia"
1000001716,177,84,D,CFDGVLL,"Fraser magnolia"
1000001717,177,84,E,CFDGVLM,"Pignut hickory"
1000001718,177,85,A,CFDGVLN,"Pignut hickory"
1000001719,177,85,B,CFDGVLO,"Red maple"
1000001720,177,85,C,CFDGVLP,"Red maple"
1000001721,177,85,D,CFDGVLQ,Serviceberry
1000001722,177,85,E,CFDGVLR,Serviceberry
1000001723,177,86,A,CFDGVLS,"Striped maple"
1000001724,177,86,B,CFDGVLT,"Striped maple"
1000001725,177,86,C,CFDGVLU,"Sugar maple"
1000001726,177,86,D,CFDGVLV,"Sugar maple"
1000001727,177,86,E,CFDGVLW,"White ash"
1000001728,177,87,A,CFDGVLX,"White ash"
1000001729,177,87,B,CFDGVLY,"Yellow birch"
1000001730,177,87,C,CFDGVLZ,"Yellow birch"
1000001731,177,87,D,CFDGVMA,"American chestnut"
1000001732,177,87,E,CFDGVMB,"American chestnut"
1000001733,177,88,A,CFDGVMC,"Black birch"
1000001734,177,88,B,CFDGVMD,"Black birch"
1000001735,177,88,C,CFDGVME,"Black cherry"
1000001736,177,88,D,CFDGVMF,"Black gum"
1000001737,177,88,E,CFDGVMG,"Cucumber magnolia"
1000001738,177,89,A,CFDGVMH,"Fraser magnolia"
1000001739,177,89,B,CFDGVMI,"Fraser magnolia"
1000001740,177,89,C,CFDGVMJ,"Mountain winterberry"
1000001741,177,89,D,CFDGVMK,"Mountain winterberry"
1000001742,177,89,E,CFDGVML,"Red maple"
1000001743,177,90,A,CFDGVMM,"Red maple"
1000001744,177,90,B,CFDGVMN,"Red oak"
1000001745,177,90,C,CFDGVMO,"Red oak"
1000001746,177,90,D,CFDGVMP,Rhododendron
1000001747,177,90,E,CFDGVMQ,Rhododendron
1000001748,177,91,A,CFDGVMR,Sassafras
1000001749,177,91,B,CFDGVMS,Sassafras
1000001750,177,91,C,CFDGVMT,Serviceberry
1000001751,177,91,D,CFDGVMU,Serviceberry
1000001752,177,91,E,CFDGVMV,"Striped maple"
1000001753,177,92,A,CFDGVMW,"Striped maple"
1000001754,177,92,B,CFDGVMX,"Witch hazel"
1000001755,177,92,C,CFDGVMY,"Witch hazel"
1000001756,177,92,D,CFDGVMZ,"Yellow birch"
1000001757,177,92,E,CFDGVNA,8
1000001758,177,93,A,CFDGVNB,8
1000001759,177,93,B,CFDGVNC,9
1000001760,177,93,C,CFDGVND,9
1000001761,177,93,D,CFDGVNE,"American chestnut"
1000001762,177,93,E,CFDGVNF,"American chestnut"
1000001763,177,94,A,CFDGVNG,"Black birch"
1000001764,177,94,B,CFDGVNH,"Black birch"
1000001765,177,94,C,CFDGVNI,"Black cherry"
1000001766,177,94,D,CFDGVNJ,"Black cherry"
1000001767,177,94,E,CFDGVNK,"Black locust"
1000001768,177,95,A,CFDGVNL,"Black locust"
1000001769,177,95,B,CFDGVNM,"Dogwood spp."
1000001770,177,95,C,CFDGVNN,"Dogwood spp."
1000001771,177,95,D,CFDGVNO,"Red maple"
1000001772,177,95,E,CFDGVNP,"Red maple"
1000001773,177,96,A,CFDGVNQ,"Red oak"
1000001774,177,96,B,CFDGVNR,"Red oak"
1000001775,177,96,C,CFDGVNS,Rhododendron
1000001776,177,96,D,CFDGVNT,Rhododendron
1000001777,177,96,E,CFDGVNU,Serviceberry
1000001778,177,97,A,CFDGVNV,Serviceberry
1000001779,177,97,B,CFDGVNW,"Striped maple"
1000001780,177,97,C,CFDGVNX,"Striped maple"
1000001781,177,97,D,CFDGVNY,"White ash"
1000001782,177,97,E,CFDGVNZ,"White ash"
1000001783,177,98,A,CFDGVOA,"Yellow birch"
1000001784,177,98,B,CFDGVOB,8
1000001785,177,98,C,CFDGVOC,8
1000001786,177,98,D,CFDGVOD,9
1000001787,177,98,E,CFDGVOE,9
1000001788,177,99,A,CFDGVOF,"American chestnut"
1000001789,177,99,B,CFDGVOG,"American chestnut"
1000001790,177,99,C,CFDGVOH,"Black cherry"
1000001791,177,99,D,CFDGVOI,"Black cherry"
1000001792,177,99,E,CFDGVOJ,"Cucumber magnolia"
1000001793,177,100,A,CFDGVOK,"Cucumber magnolia"
1000001794,177,100,B,CFDGVOL,"Fraser magnolia"
1000001795,177,100,C,CFDGVOM,"Fraser magnolia"
1000001796,177,100,D,CFDGVON,"Red maple"
1000001797,177,100,E,CFDGVOO,"Red maple"
1000001798,177,101,A,CFDGVOP,"Red oak"
1000001799,177,101,B,CFDGVOQ,"Red oak"
1000001800,177,101,C,CFDGVOR,Serviceberry
1000001801,177,101,D,CFDGVOS,Serviceberry
1000001802,177,101,E,CFDGVOT,"Striped maple"
1000001803,177,102,A,CFDGVOU,"Striped maple"
1000001804,177,102,B,CFDGVOV,"Sugar maple"
1000001805,177,102,C,CFDGVOW,"Sugar maple"
1000001806,177,102,D,CFDGVOX,"White ash"
1000001807,177,102,E,CFDGVOY,"White ash"
1000001808,177,103,A,CFDGVOZ,"Witch hazel"
1000001809,177,103,B,CFDGVPA,"Witch hazel"
1000001810,177,103,C,CFDGVPB,"Yellow birch"
1000001811,177,103,D,CFDGVPC,"Yellow birch"
1000001812,177,103,E,CFDGVPD,9
1000001813,177,104,A,CFDGVPE,9
1000001814,177,104,B,CFDGVPF,"American beech"
1000001815,177,104,C,CFDGVPG,"American beech"
1000001816,177,104,D,CFDGVPH,"American chestnut"
1000001817,177,104,E,CFDGVPI,"American chestnut"
1000001818,177,105,A,CFDGVPJ,"Black cherry"
1000001819,177,105,B,CFDGVPK,Buckeye
1000001820,177,105,C,CFDGVPL,Buckeye
1000001821,177,105,D,CFDGVPM,"Red maple"
1000001822,177,105,E,CFDGVPN,"Red maple"
1000001823,177,106,A,CFDGVPO,"Red oak"
1000001824,177,106,B,CFDGVPP,"Red oak"
1000001825,177,106,C,CFDGVPQ,"Striped maple"
1000001826,177,106,D,CFDGVPR,"Striped maple"
1000001827,177,106,E,CFDGVPS,"Sugar maple"
1000001828,177,107,A,CFDGVPT,"Sugar maple"
1000001829,177,107,B,CFDGVPU,"Witch hazel"
1000001830,177,107,C,CFDGVPV,"Witch hazel"
1000001831,177,107,D,CFDGVPW,"American beech"
1000001832,177,107,E,CFDGVPX,"American beech"
1000001833,177,108,A,CFDGVPY,"American chestnut"
1000001834,177,108,B,CFDGVPZ,"American chestnut"
1000001835,177,108,C,CFDGVQA,"Red maple"
1000001836,177,108,D,CFDGVQB,"Red maple"
1000001837,177,108,E,CFDGVQC,Rhododendron
1000001838,177,109,A,CFDGVQD,Rhododendron
1000001839,177,109,B,CFDGVQE,Serviceberry
1000001840,177,109,C,CFDGVQF,Serviceberry
1000001841,177,109,D,CFDGVQG,"Striped maple"
1000001842,177,109,E,CFDGVQH,"Striped maple"
1000001843,177,110,A,CFDGVQI,"Sugar maple"
1000001844,177,110,B,CFDGVQJ,"Sugar maple"
1000001845,177,110,C,CFDGVQK,"Witch hazel"
1000001846,177,110,D,CFDGVQL,"Witch hazel"
1000001847,177,110,E,CFDGVQM,"Yellow birch"
1000001848,177,111,A,CFDGVQN,"Yellow birch"
1000001849,177,111,B,CFDGVQO,8
1000001850,177,111,C,CFDGVQP,8
1000001851,177,111,D,CFDGVQQ,9
1000001852,177,111,E,CFDGVQR,9
